"branch_name","order_hour","Weekday","Forecast PRE_FILTER (CUSTOM)"
"Monesyah",18,"Thu",
"Monesyah",18,"Fri",
"Monesyah",18,"Sat",
"Monesyah",19,"Sun",
"Monesyah",19,"Mon",
"Monesyah",19,"Tue",
"Monesyah",19,"Wed",
"Monesyah",19,"Thu",
"Monesyah",19,"Fri",
"Monesyah",19,"Sat",
"Monesyah",20,"Sun",
"Monesyah",20,"Mon",
"Monesyah",20,"Tue",
"Monesyah",20,"Wed",
"Monesyah",20,"Thu",
"Monesyah",20,"Fri",
"Monesyah",20,"Sat",
"Monesyah",21,"Sun",
"Monesyah",21,"Mon",
"Monesyah",21,"Tue",
"Monesyah",21,"Wed",
"Monesyah",21,"Thu",
"Monesyah",21,"Fri",
"Monesyah",21,"Sat",
"Monesyah",22,"Sun",
"Monesyah",22,"Mon",
"Monesyah",22,"Tue",
"Monesyah",22,"Wed",
"Monesyah",22,"Thu",
"Monesyah",22,"Fri",
"Monesyah",22,"Sat",
"Monesyah",23,"Sun",
"Monesyah",23,"Mon",
"Monesyah",23,"Tue",
"Monesyah",23,"Wed",
"Monesyah",23,"Thu",
"Monesyah",23,"Fri",
"Monesyah",23,"Sat",
"Mraykh (JED)",0,"Sun",0
"Mraykh (JED)",0,"Mon",0
"Mraykh (JED)",0,"Tue",0
"Mraykh (JED)",0,"Wed",1.602105412902767
"Mraykh (JED)",0,"Thu",1.602105412902767
"Mraykh (JED)",0,"Fri",1.602105412902767
"Mraykh (JED)",0,"Sat",0.8010527064513835
"Mraykh (JED)",1,"Sun",0
"Mraykh (JED)",1,"Mon",0
"Mraykh (JED)",1,"Tue",0
"Mraykh (JED)",1,"Wed",0
"Mraykh (JED)",1,"Thu",0.8010527064513835
"Mraykh (JED)",1,"Fri",4.005263532256917
"Mraykh (JED)",1,"Sat",0
"Mraykh (JED)",2,"Sun",0
"Mraykh (JED)",2,"Mon",0
"Mraykh (JED)",2,"Tue",0
"Mraykh (JED)",2,"Wed",0
"Mraykh (JED)",2,"Thu",1.602105412902767
"Mraykh (JED)",2,"Fri",0.8010527064513835
"Mraykh (JED)",2,"Sat",0
"Mraykh (JED)",3,"Sun",0
"Mraykh (JED)",3,"Mon",0
"Mraykh (JED)",3,"Tue",0
"Mraykh (JED)",3,"Wed",0
"Mraykh (JED)",3,"Thu",0
"Mraykh (JED)",3,"Fri",0
"Mraykh (JED)",3,"Sat",0
"Mraykh (JED)",4,"Sun",0
"Mraykh (JED)",4,"Mon",0
"Mraykh (JED)",4,"Tue",0
"Mraykh (JED)",4,"Wed",0
"Mraykh (JED)",4,"Thu",0
"Mraykh (JED)",4,"Fri",0
"Mraykh (JED)",4,"Sat",0
"Mraykh (JED)",5,"Sun",0
"Mraykh (JED)",5,"Mon",0
"Mraykh (JED)",5,"Tue",0
"Mraykh (JED)",5,"Wed",0
"Mraykh (JED)",5,"Thu",0
"Mraykh (JED)",5,"Fri",0
"Mraykh (JED)",5,"Sat",0
"Mraykh (JED)",6,"Sun",0
"Mraykh (JED)",6,"Mon",0
"Mraykh (JED)",6,"Tue",0
"Mraykh (JED)",6,"Wed",0
"Mraykh (JED)",6,"Thu",0
"Mraykh (JED)",6,"Fri",0
"Mraykh (JED)",6,"Sat",0
"Mraykh (JED)",7,"Sun",0
"Mraykh (JED)",7,"Mon",0
"Mraykh (JED)",7,"Tue",0
"Mraykh (JED)",7,"Wed",0
"Mraykh (JED)",7,"Thu",0
"Mraykh (JED)",7,"Fri",0
"Mraykh (JED)",7,"Sat",0
"Mraykh (JED)",8,"Sun",0
"Mraykh (JED)",8,"Mon",0
"Mraykh (JED)",8,"Tue",0
"Mraykh (JED)",8,"Wed",0
"Mraykh (JED)",8,"Thu",0
"Mraykh (JED)",8,"Fri",0
"Mraykh (JED)",8,"Sat",0
"Mraykh (JED)",9,"Sun",0
"Mraykh (JED)",9,"Mon",0
"Mraykh (JED)",9,"Tue",0
"Mraykh (JED)",9,"Wed",0
"Mraykh (JED)",9,"Thu",0
"Mraykh (JED)",9,"Fri",0
"Mraykh (JED)",9,"Sat",0
"Mraykh (JED)",10,"Sun",0
"Mraykh (JED)",10,"Mon",0
"Mraykh (JED)",10,"Tue",0
"Mraykh (JED)",10,"Wed",0
"Mraykh (JED)",10,"Thu",0
"Mraykh (JED)",10,"Fri",0
"Mraykh (JED)",10,"Sat",0
"Mraykh (JED)",11,"Sun",0
"Mraykh (JED)",11,"Mon",0
"Mraykh (JED)",11,"Tue",0
"Mraykh (JED)",11,"Wed",0.8010527064513835
"Mraykh (JED)",11,"Thu",0
"Mraykh (JED)",11,"Fri",0
"Mraykh (JED)",11,"Sat",0
"Mraykh (JED)",12,"Sun",0
"Mraykh (JED)",12,"Mon",0
"Mraykh (JED)",12,"Tue",0
"Mraykh (JED)",12,"Wed",0
"Mraykh (JED)",12,"Thu",0.8010527064513835
"Mraykh (JED)",12,"Fri",0
"Mraykh (JED)",12,"Sat",0
"Mraykh (JED)",13,"Sun",0
"Mraykh (JED)",13,"Mon",0
"Mraykh (JED)",13,"Tue",0
"Mraykh (JED)",13,"Wed",0
"Mraykh (JED)",13,"Thu",0
"Mraykh (JED)",13,"Fri",0
"Mraykh (JED)",13,"Sat",0
"Mraykh (JED)",14,"Sun",0
"Mraykh (JED)",14,"Mon",1.602105412902767
"Mraykh (JED)",14,"Tue",0.8010527064513835
"Mraykh (JED)",14,"Wed",0.8010527064513835
"Mraykh (JED)",14,"Thu",1.602105412902767
"Mraykh (JED)",14,"Fri",1.602105412902767
"Mraykh (JED)",14,"Sat",0
"Mraykh (JED)",15,"Sun",0
"Mraykh (JED)",15,"Mon",0
"Mraykh (JED)",15,"Tue",0.8010527064513835
"Mraykh (JED)",15,"Wed",0
"Mraykh (JED)",15,"Thu",0.8010527064513835
"Mraykh (JED)",15,"Fri",2.4031581193541505
"Mraykh (JED)",15,"Sat",0
"Mraykh (JED)",16,"Sun",0.8010527064513835
"Mraykh (JED)",16,"Mon",0
"Mraykh (JED)",16,"Tue",0.8010527064513835
"Mraykh (JED)",16,"Wed",0
"Mraykh (JED)",16,"Thu",0
"Mraykh (JED)",16,"Fri",1.602105412902767
"Mraykh (JED)",16,"Sat",0
"Mraykh (JED)",17,"Sun",0.8010527064513835
"Mraykh (JED)",17,"Mon",0.8010527064513835
"Mraykh (JED)",17,"Tue",0.8010527064513835
"Mraykh (JED)",17,"Wed",1.602105412902767
"Mraykh (JED)",17,"Thu",0.8010527064513835
"Mraykh (JED)",17,"Fri",0
"Mraykh (JED)",17,"Sat",2.4031581193541505
"Mraykh (JED)",18,"Sun",0
"Mraykh (JED)",18,"Mon",0.8010527064513835
"Mraykh (JED)",18,"Tue",2.4031581193541505
"Mraykh (JED)",18,"Wed",0.8010527064513835
"Mraykh (JED)",18,"Thu",1.602105412902767
"Mraykh (JED)",18,"Fri",0
"Mraykh (JED)",18,"Sat",0.8010527064513835
"Mraykh (JED)",19,"Sun",0.8010527064513835
"Mraykh (JED)",19,"Mon",0
"Mraykh (JED)",19,"Tue",0
"Mraykh (JED)",19,"Wed",0
"Mraykh (JED)",19,"Thu",3.204210825805534
"Mraykh (JED)",19,"Fri",0.8010527064513835
"Mraykh (JED)",19,"Sat",0.8010527064513835
"Mraykh (JED)",20,"Sun",0
"Mraykh (JED)",20,"Mon",0.8010527064513835
"Mraykh (JED)",20,"Tue",1.602105412902767
"Mraykh (JED)",20,"Wed",1.602105412902767
"Mraykh (JED)",20,"Thu",0
"Mraykh (JED)",20,"Fri",0
"Mraykh (JED)",20,"Sat",1.602105412902767
"Mraykh (JED)",21,"Sun",0.8010527064513835
"Mraykh (JED)",21,"Mon",1.602105412902767
"Mraykh (JED)",21,"Tue",0.8010527064513835
"Mraykh (JED)",21,"Wed",2.4031581193541505
"Mraykh (JED)",21,"Thu",2.4031581193541505
"Mraykh (JED)",21,"Fri",2.4031581193541505
"Mraykh (JED)",21,"Sat",3.204210825805534
"Mraykh (JED)",22,"Sun",0.8010527064513835
"Mraykh (JED)",22,"Mon",0.8010527064513835
"Mraykh (JED)",22,"Tue",2.4031581193541505
"Mraykh (JED)",22,"Wed",0.8010527064513835
"Mraykh (JED)",22,"Thu",0
"Mraykh (JED)",22,"Fri",0.8010527064513835
"Mraykh (JED)",22,"Sat",0
"Mraykh (JED)",23,"Sun",0
"Mraykh (JED)",23,"Mon",0
"Mraykh (JED)",23,"Tue",1.602105412902767
"Mraykh (JED)",23,"Wed",0
"Mraykh (JED)",23,"Thu",1.602105412902767
"Mraykh (JED)",23,"Fri",2.4031581193541505
"Mraykh (JED)",23,"Sat",0.8010527064513835
"Mubarraz (HO)",0,"Sun",0
"Mubarraz (HO)",0,"Mon",0.8010527064513835
"Mubarraz (HO)",0,"Tue",0
"Mubarraz (HO)",0,"Wed",0.8010527064513835
"Mubarraz (HO)",0,"Thu",1.602105412902767
"Mubarraz (HO)",0,"Fri",0.8010527064513835
"Mubarraz (HO)",0,"Sat",0.8010527064513835
"Mubarraz (HO)",1,"Sun",0
"Mubarraz (HO)",1,"Mon",0
"Mubarraz (HO)",1,"Tue",0
"Mubarraz (HO)",1,"Wed",0
"Mubarraz (HO)",1,"Thu",0
"Mubarraz (HO)",1,"Fri",0.8010527064513835
"Mubarraz (HO)",1,"Sat",0
"Mubarraz (HO)",2,"Sun",0
"Mubarraz (HO)",2,"Mon",0
"Mubarraz (HO)",2,"Tue",0
"Mubarraz (HO)",2,"Wed",0
"Mubarraz (HO)",2,"Thu",0
"Mubarraz (HO)",2,"Fri",0.8010527064513835
"Mubarraz (HO)",2,"Sat",0
"Mubarraz (HO)",3,"Sun",0
"Mubarraz (HO)",3,"Mon",0
"Mubarraz (HO)",3,"Tue",0
"Mubarraz (HO)",3,"Wed",0
"Mubarraz (HO)",3,"Thu",0
"Mubarraz (HO)",3,"Fri",0
"Mubarraz (HO)",3,"Sat",0
"Mubarraz (HO)",4,"Sun",0
"Mubarraz (HO)",4,"Mon",0
"Mubarraz (HO)",4,"Tue",0
"Mubarraz (HO)",4,"Wed",0
"Mubarraz (HO)",4,"Thu",0
"Mubarraz (HO)",4,"Fri",0
"Mubarraz (HO)",4,"Sat",0
"Mubarraz (HO)",5,"Sun",0
"Mubarraz (HO)",5,"Mon",0
"Mubarraz (HO)",5,"Tue",0
"Mubarraz (HO)",5,"Wed",0
"Mubarraz (HO)",5,"Thu",0
"Mubarraz (HO)",5,"Fri",0
"Mubarraz (HO)",5,"Sat",0
"Mubarraz (HO)",6,"Sun",0
"Mubarraz (HO)",6,"Mon",0
"Mubarraz (HO)",6,"Tue",0
"Mubarraz (HO)",6,"Wed",0
"Mubarraz (HO)",6,"Thu",0
"Mubarraz (HO)",6,"Fri",0
"Mubarraz (HO)",6,"Sat",0
"Mubarraz (HO)",7,"Sun",0
"Mubarraz (HO)",7,"Mon",0
"Mubarraz (HO)",7,"Tue",0
"Mubarraz (HO)",7,"Wed",0
"Mubarraz (HO)",7,"Thu",0
"Mubarraz (HO)",7,"Fri",0
"Mubarraz (HO)",7,"Sat",0
"Mubarraz (HO)",8,"Sun",0
"Mubarraz (HO)",8,"Mon",0
"Mubarraz (HO)",8,"Tue",0
"Mubarraz (HO)",8,"Wed",0
"Mubarraz (HO)",8,"Thu",0
"Mubarraz (HO)",8,"Fri",0
"Mubarraz (HO)",8,"Sat",0
"Mubarraz (HO)",9,"Sun",0
"Mubarraz (HO)",9,"Mon",0
"Mubarraz (HO)",9,"Tue",0
"Mubarraz (HO)",9,"Wed",0
"Mubarraz (HO)",9,"Thu",0
"Mubarraz (HO)",9,"Fri",0
"Mubarraz (HO)",9,"Sat",0
"Mubarraz (HO)",10,"Sun",0
"Mubarraz (HO)",10,"Mon",0
"Mubarraz (HO)",10,"Tue",0
"Mubarraz (HO)",10,"Wed",0
"Mubarraz (HO)",10,"Thu",0
"Mubarraz (HO)",10,"Fri",0
"Mubarraz (HO)",10,"Sat",0.8010527064513835
"Mubarraz (HO)",11,"Sun",0.8010527064513835
"Mubarraz (HO)",11,"Mon",0
"Mubarraz (HO)",11,"Tue",0
"Mubarraz (HO)",11,"Wed",0
"Mubarraz (HO)",11,"Thu",0
"Mubarraz (HO)",11,"Fri",0
"Mubarraz (HO)",11,"Sat",0
"Mubarraz (HO)",12,"Sun",0
"Mubarraz (HO)",12,"Mon",0
"Mubarraz (HO)",12,"Tue",0
"Mubarraz (HO)",12,"Wed",0
"Mubarraz (HO)",12,"Thu",0
"Mubarraz (HO)",12,"Fri",0.8010527064513835
"Mubarraz (HO)",12,"Sat",0
"Mubarraz (HO)",13,"Sun",0
"Mubarraz (HO)",13,"Mon",0.8010527064513835
"Mubarraz (HO)",13,"Tue",0
"Mubarraz (HO)",13,"Wed",0
"Mubarraz (HO)",13,"Thu",1.602105412902767
"Mubarraz (HO)",13,"Fri",2.4031581193541505
"Mubarraz (HO)",13,"Sat",1.602105412902767
"Mubarraz (HO)",14,"Sun",0.8010527064513835
"Mubarraz (HO)",14,"Mon",0.8010527064513835
"Mubarraz (HO)",14,"Tue",0
"Mubarraz (HO)",14,"Wed",0.8010527064513835
"Mubarraz (HO)",14,"Thu",0.8010527064513835
"Mubarraz (HO)",14,"Fri",0.8010527064513835
"Mubarraz (HO)",14,"Sat",0
"Mubarraz (HO)",15,"Sun",0
"Mubarraz (HO)",15,"Mon",0
"Mubarraz (HO)",15,"Tue",0
"Mubarraz (HO)",15,"Wed",0
"Mubarraz (HO)",15,"Thu",0.8010527064513835
"Mubarraz (HO)",15,"Fri",2.4031581193541505
"Mubarraz (HO)",15,"Sat",0
"Mubarraz (HO)",16,"Sun",0
"Mubarraz (HO)",16,"Mon",1.602105412902767
"Mubarraz (HO)",16,"Tue",0
"Mubarraz (HO)",16,"Wed",0.8010527064513835
"Mubarraz (HO)",16,"Thu",0.8010527064513835
"Mubarraz (HO)",16,"Fri",0
"Mubarraz (HO)",16,"Sat",0.8010527064513835
"Mubarraz (HO)",17,"Sun",0
"Mubarraz (HO)",17,"Mon",2.4031581193541505
"Mubarraz (HO)",17,"Tue",0
"Mubarraz (HO)",17,"Wed",0
"Mubarraz (HO)",17,"Thu",1.602105412902767
"Mubarraz (HO)",17,"Fri",1.602105412902767
"Mubarraz (HO)",17,"Sat",0.8010527064513835
"Mubarraz (HO)",18,"Sun",0.8010527064513835
"Mubarraz (HO)",18,"Mon",0
"Mubarraz (HO)",18,"Tue",0.8010527064513835
"Mubarraz (HO)",18,"Wed",0
"Mubarraz (HO)",18,"Thu",1.602105412902767
"Mubarraz (HO)",18,"Fri",1.602105412902767
"Mubarraz (HO)",18,"Sat",0.8010527064513835
"Mubarraz (HO)",19,"Sun",1.602105412902767
"Mubarraz (HO)",19,"Mon",4.806316238708301
"Mubarraz (HO)",19,"Tue",5.607368945159684
"Mubarraz (HO)",19,"Wed",1.602105412902767
"Mubarraz (HO)",19,"Thu",4.806316238708301
"Mubarraz (HO)",19,"Fri",3.204210825805534
"Mubarraz (HO)",19,"Sat",4.806316238708301
"Mubarraz (HO)",20,"Sun",0
"Mubarraz (HO)",20,"Mon",3.204210825805534
"Mubarraz (HO)",20,"Tue",1.602105412902767
"Mubarraz (HO)",20,"Wed",2.4031581193541505
"Mubarraz (HO)",20,"Thu",4.806316238708301
"Mubarraz (HO)",20,"Fri",4.806316238708301
"Mubarraz (HO)",20,"Sat",3.204210825805534
"Mubarraz (HO)",21,"Sun",1.602105412902767
"Mubarraz (HO)",21,"Mon",0.8010527064513835
"Mubarraz (HO)",21,"Tue",0
"Mubarraz (HO)",21,"Wed",1.602105412902767
"Mubarraz (HO)",21,"Thu",4.806316238708301
"Mubarraz (HO)",21,"Fri",3.204210825805534
"Mubarraz (HO)",21,"Sat",2.4031581193541505
"Mubarraz (HO)",22,"Sun",1.602105412902767
"Mubarraz (HO)",22,"Mon",0.8010527064513835
"Mubarraz (HO)",22,"Tue",0.8010527064513835
"Mubarraz (HO)",22,"Wed",0.8010527064513835
"Mubarraz (HO)",22,"Thu",5.607368945159684
"Mubarraz (HO)",22,"Fri",0.8010527064513835
"Mubarraz (HO)",22,"Sat",0.8010527064513835
"Mubarraz (HO)",23,"Sun",1.602105412902767
"Mubarraz (HO)",23,"Mon",0.8010527064513835
"Mubarraz (HO)",23,"Tue",0.8010527064513835
"Mubarraz (HO)",23,"Wed",0
"Mubarraz (HO)",23,"Thu",2.4031581193541505
"Mubarraz (HO)",23,"Fri",2.4031581193541505
"Mubarraz (HO)",23,"Sat",0.8010527064513835
"Muhammadiyah (JED)",0,"Sun",0
"Muhammadiyah (JED)",0,"Mon",0
"Muhammadiyah (JED)",0,"Tue",0
"Muhammadiyah (JED)",0,"Wed",0
"Muhammadiyah (JED)",0,"Thu",0.8010527064513835
"Muhammadiyah (JED)",0,"Fri",1.602105412902767
"Muhammadiyah (JED)",0,"Sat",0
"Muhammadiyah (JED)",1,"Sun",0
"Muhammadiyah (JED)",1,"Mon",0
"Muhammadiyah (JED)",1,"Tue",0
"Muhammadiyah (JED)",1,"Wed",0
"Muhammadiyah (JED)",1,"Thu",0
"Muhammadiyah (JED)",1,"Fri",0
"Muhammadiyah (JED)",1,"Sat",0
"Muhammadiyah (JED)",2,"Sun",0
"Muhammadiyah (JED)",2,"Mon",0
"Muhammadiyah (JED)",2,"Tue",0
"Muhammadiyah (JED)",2,"Wed",0
"Muhammadiyah (JED)",2,"Thu",0
"Muhammadiyah (JED)",2,"Fri",0
"Muhammadiyah (JED)",2,"Sat",0
"Muhammadiyah (JED)",3,"Sun",0
"Muhammadiyah (JED)",3,"Mon",0
"Muhammadiyah (JED)",3,"Tue",0
"Muhammadiyah (JED)",3,"Wed",0
"Muhammadiyah (JED)",3,"Thu",0
"Muhammadiyah (JED)",3,"Fri",0
"Muhammadiyah (JED)",3,"Sat",0
"Muhammadiyah (JED)",4,"Sun",0
"Muhammadiyah (JED)",4,"Mon",0
"Muhammadiyah (JED)",4,"Tue",0
"Muhammadiyah (JED)",4,"Wed",0
"Muhammadiyah (JED)",4,"Thu",0
"Muhammadiyah (JED)",4,"Fri",0
"Muhammadiyah (JED)",4,"Sat",0
"Muhammadiyah (JED)",5,"Sun",0
"Muhammadiyah (JED)",5,"Mon",0
"Muhammadiyah (JED)",5,"Tue",0
"Muhammadiyah (JED)",5,"Wed",0
"Muhammadiyah (JED)",5,"Thu",0
"Muhammadiyah (JED)",5,"Fri",0
"Muhammadiyah (JED)",5,"Sat",0
"Muhammadiyah (JED)",6,"Sun",0
"Muhammadiyah (JED)",6,"Mon",0
"Muhammadiyah (JED)",6,"Tue",0
"Muhammadiyah (JED)",6,"Wed",0
"Muhammadiyah (JED)",6,"Thu",0
"Muhammadiyah (JED)",6,"Fri",0
"Muhammadiyah (JED)",6,"Sat",0
"Muhammadiyah (JED)",7,"Sun",0
"Muhammadiyah (JED)",7,"Mon",0
"Muhammadiyah (JED)",7,"Tue",0
"Muhammadiyah (JED)",7,"Wed",0
"Muhammadiyah (JED)",7,"Thu",0
"Muhammadiyah (JED)",7,"Fri",0
"Muhammadiyah (JED)",7,"Sat",0
"Muhammadiyah (JED)",8,"Sun",0
"Muhammadiyah (JED)",8,"Mon",0
"Muhammadiyah (JED)",8,"Tue",0
"Muhammadiyah (JED)",8,"Wed",0
"Muhammadiyah (JED)",8,"Thu",0
"Muhammadiyah (JED)",8,"Fri",0
"Muhammadiyah (JED)",8,"Sat",0
"Muhammadiyah (JED)",9,"Sun",0
"Muhammadiyah (JED)",9,"Mon",0
"Muhammadiyah (JED)",9,"Tue",0
"Muhammadiyah (JED)",9,"Wed",0
"Muhammadiyah (JED)",9,"Thu",0
"Muhammadiyah (JED)",9,"Fri",0
"Muhammadiyah (JED)",9,"Sat",0
"Muhammadiyah (JED)",10,"Sun",0
"Muhammadiyah (JED)",10,"Mon",0
"Muhammadiyah (JED)",10,"Tue",0
"Muhammadiyah (JED)",10,"Wed",0
"Muhammadiyah (JED)",10,"Thu",0
"Muhammadiyah (JED)",10,"Fri",0
"Muhammadiyah (JED)",10,"Sat",0
"Muhammadiyah (JED)",11,"Sun",0
"Muhammadiyah (JED)",11,"Mon",0
"Muhammadiyah (JED)",11,"Tue",0.8010527064513835
"Muhammadiyah (JED)",11,"Wed",0
"Muhammadiyah (JED)",11,"Thu",0
"Muhammadiyah (JED)",11,"Fri",0
"Muhammadiyah (JED)",11,"Sat",0
"Muhammadiyah (JED)",12,"Sun",0
"Muhammadiyah (JED)",12,"Mon",0
"Muhammadiyah (JED)",12,"Tue",0
"Muhammadiyah (JED)",12,"Wed",0.8010527064513835
"Muhammadiyah (JED)",12,"Thu",0
"Muhammadiyah (JED)",12,"Fri",0.8010527064513835
"Muhammadiyah (JED)",12,"Sat",0.8010527064513835
"Muhammadiyah (JED)",13,"Sun",0
"Muhammadiyah (JED)",13,"Mon",0.8010527064513835
"Muhammadiyah (JED)",13,"Tue",0
"Muhammadiyah (JED)",13,"Wed",0.8010527064513835
"Muhammadiyah (JED)",13,"Thu",1.602105412902767
"Muhammadiyah (JED)",13,"Fri",0
"Muhammadiyah (JED)",13,"Sat",0
"Muhammadiyah (JED)",14,"Sun",0
"Muhammadiyah (JED)",14,"Mon",0.8010527064513835
"Muhammadiyah (JED)",14,"Tue",0
"Muhammadiyah (JED)",14,"Wed",0.8010527064513835
"Muhammadiyah (JED)",14,"Thu",0
"Muhammadiyah (JED)",14,"Fri",0
"Muhammadiyah (JED)",14,"Sat",1.602105412902767
"Muhammadiyah (JED)",15,"Sun",0.8010527064513835
"Muhammadiyah (JED)",15,"Mon",0
"Muhammadiyah (JED)",15,"Tue",0
"Muhammadiyah (JED)",15,"Wed",0
"Muhammadiyah (JED)",15,"Thu",0.8010527064513835
"Muhammadiyah (JED)",15,"Fri",0.8010527064513835
"Muhammadiyah (JED)",15,"Sat",0
"Muhammadiyah (JED)",16,"Sun",0.8010527064513835
"Muhammadiyah (JED)",16,"Mon",0
"Muhammadiyah (JED)",16,"Tue",1.602105412902767
"Muhammadiyah (JED)",16,"Wed",1.602105412902767
"Muhammadiyah (JED)",16,"Thu",0
"Muhammadiyah (JED)",16,"Fri",0
"Muhammadiyah (JED)",16,"Sat",0.8010527064513835
"Muhammadiyah (JED)",17,"Sun",0
"Muhammadiyah (JED)",17,"Mon",1.602105412902767
"Muhammadiyah (JED)",17,"Tue",0
"Muhammadiyah (JED)",17,"Wed",0
"Muhammadiyah (JED)",17,"Thu",0.8010527064513835
"Muhammadiyah (JED)",17,"Fri",2.4031581193541505
"Muhammadiyah (JED)",17,"Sat",0.8010527064513835
"Muhammadiyah (JED)",18,"Sun",0.8010527064513835
"Muhammadiyah (JED)",18,"Mon",0.8010527064513835
"Muhammadiyah (JED)",18,"Tue",0.8010527064513835
"Muhammadiyah (JED)",18,"Wed",0
"Muhammadiyah (JED)",18,"Thu",0.8010527064513835
"Muhammadiyah (JED)",18,"Fri",0
"Muhammadiyah (JED)",18,"Sat",0.8010527064513835
"Muhammadiyah (JED)",19,"Sun",0.8010527064513835
"Muhammadiyah (JED)",19,"Mon",0.8010527064513835
"Muhammadiyah (JED)",19,"Tue",0
"Muhammadiyah (JED)",19,"Wed",0.8010527064513835
"Muhammadiyah (JED)",19,"Thu",0.8010527064513835
"Muhammadiyah (JED)",19,"Fri",3.204210825805534
"Muhammadiyah (JED)",19,"Sat",2.4031581193541505
"Muhammadiyah (JED)",20,"Sun",0
"Muhammadiyah (JED)",20,"Mon",0.8010527064513835
"Muhammadiyah (JED)",20,"Tue",2.4031581193541505
"Muhammadiyah (JED)",20,"Wed",1.602105412902767
"Muhammadiyah (JED)",20,"Thu",1.602105412902767
"Muhammadiyah (JED)",20,"Fri",0.8010527064513835
"Muhammadiyah (JED)",20,"Sat",1.602105412902767
"Muhammadiyah (JED)",21,"Sun",0
"Muhammadiyah (JED)",21,"Mon",1.602105412902767
"Muhammadiyah (JED)",21,"Tue",1.602105412902767
"Muhammadiyah (JED)",21,"Wed",0
"Muhammadiyah (JED)",21,"Thu",3.204210825805534
"Muhammadiyah (JED)",21,"Fri",2.4031581193541505
"Muhammadiyah (JED)",21,"Sat",0.8010527064513835
"Muhammadiyah (JED)",22,"Sun",0.8010527064513835
"Muhammadiyah (JED)",22,"Mon",0.8010527064513835
"Muhammadiyah (JED)",22,"Tue",0.8010527064513835
"Muhammadiyah (JED)",22,"Wed",1.602105412902767
"Muhammadiyah (JED)",22,"Thu",0.8010527064513835
"Muhammadiyah (JED)",22,"Fri",1.602105412902767
"Muhammadiyah (JED)",22,"Sat",0.8010527064513835
"Muhammadiyah (JED)",23,"Sun",0.8010527064513835
"Muhammadiyah (JED)",23,"Mon",0.8010527064513835
"Muhammadiyah (JED)",23,"Tue",0
"Muhammadiyah (JED)",23,"Wed",0
"Muhammadiyah (JED)",23,"Thu",0.8010527064513835
"Muhammadiyah (JED)",23,"Fri",0
"Muhammadiyah (JED)",23,"Sat",0
"Muhayil Asir (Mu)",0,"Sun",0
"Muhayil Asir (Mu)",0,"Mon",0.8010527064513835
"Muhayil Asir (Mu)",0,"Tue",0
"Muhayil Asir (Mu)",0,"Wed",0.8010527064513835
"Muhayil Asir (Mu)",0,"Thu",0
"Muhayil Asir (Mu)",0,"Fri",2.4031581193541505
"Muhayil Asir (Mu)",0,"Sat",0
"Muhayil Asir (Mu)",1,"Sun",0
"Muhayil Asir (Mu)",1,"Mon",0
"Muhayil Asir (Mu)",1,"Tue",0
"Muhayil Asir (Mu)",1,"Wed",0
"Muhayil Asir (Mu)",1,"Thu",0
"Muhayil Asir (Mu)",1,"Fri",0
"Muhayil Asir (Mu)",1,"Sat",0
"Muhayil Asir (Mu)",2,"Sun",0
"Muhayil Asir (Mu)",2,"Mon",0
"Muhayil Asir (Mu)",2,"Tue",0
"Muhayil Asir (Mu)",2,"Wed",0
"Muhayil Asir (Mu)",2,"Thu",0
"Muhayil Asir (Mu)",2,"Fri",0
"Muhayil Asir (Mu)",2,"Sat",0
"Muhayil Asir (Mu)",3,"Sun",0
"Muhayil Asir (Mu)",3,"Mon",0
"Muhayil Asir (Mu)",3,"Tue",0
"Muhayil Asir (Mu)",3,"Wed",0
"Muhayil Asir (Mu)",3,"Thu",0
"Muhayil Asir (Mu)",3,"Fri",0
"Muhayil Asir (Mu)",3,"Sat",0
"Muhayil Asir (Mu)",4,"Sun",0
"Muhayil Asir (Mu)",4,"Mon",0
"Muhayil Asir (Mu)",4,"Tue",0
"Muhayil Asir (Mu)",4,"Wed",0
"Muhayil Asir (Mu)",4,"Thu",0
"Muhayil Asir (Mu)",4,"Fri",0
"Muhayil Asir (Mu)",4,"Sat",0
"Muhayil Asir (Mu)",5,"Sun",0
"Muhayil Asir (Mu)",5,"Mon",0
"Muhayil Asir (Mu)",5,"Tue",0
"Muhayil Asir (Mu)",5,"Wed",0
"Muhayil Asir (Mu)",5,"Thu",0
"Muhayil Asir (Mu)",5,"Fri",0
"Muhayil Asir (Mu)",5,"Sat",0
"Muhayil Asir (Mu)",6,"Sun",0
"Muhayil Asir (Mu)",6,"Mon",0
"Muhayil Asir (Mu)",6,"Tue",0
"Muhayil Asir (Mu)",6,"Wed",0
"Muhayil Asir (Mu)",6,"Thu",0
"Muhayil Asir (Mu)",6,"Fri",0
"Muhayil Asir (Mu)",6,"Sat",0
"Muhayil Asir (Mu)",7,"Sun",0
"Muhayil Asir (Mu)",7,"Mon",0
"Muhayil Asir (Mu)",7,"Tue",0
"Muhayil Asir (Mu)",7,"Wed",0
"Muhayil Asir (Mu)",7,"Thu",0
"Muhayil Asir (Mu)",7,"Fri",0
"Muhayil Asir (Mu)",7,"Sat",0
"Muhayil Asir (Mu)",8,"Sun",0
"Muhayil Asir (Mu)",8,"Mon",0
"Muhayil Asir (Mu)",8,"Tue",0
"Muhayil Asir (Mu)",8,"Wed",0
